+-------------+---------------+----------+----+------+
| first_name  |   last_name   |  salary  | HR | year |
| Pedro       | Martinez      | 175000   | 0  | 1995 |
| Pedro       | Martinez      | 216000   | 0  | 1997 |
| Ramon       | Martinez      | 85000    | 0  | 1989 |
| Ramon       | Martinez      | 150000   | 0  | 1990 |
| Ramon       | Martinez      | 485000   | 1  | 1991 |
| Ramon       | Martinez      | 725000   | 0  | 1992 |
| Ramon       | Martinez      | 1775000  | 0  | 1993 |
| Ramon       | Martinez      | 2687500  | 0  | 1994 |
| Ramon       | Martinez      | 3925000  | 0  | 1995 |
| Ramon       | Martinez      | 4800000  | 0  | 1996 |
| Ramon       | Martinez      | 4800000  | 0  | 1997 |
| Ramon       | Martinez      | 4800000  | 0  | 1998 |
| Ramon       | Martinez      | 1500000  | 0  | 1999 |
| Ramon       | Martinez      | 6320000  | 0  | 2000 |
| Ramon       | Martinez      | 203000   | 5  | 1999 |
| Ramon       | Martinez      | 220000   | 6  | 2000 |
| Ramon       | Martinez      | 300000   | 5  | 2001 |
| Sandy       | Martinez      | 109000   | 2  | 1995 |
| Sandy       | Martinez      | 165000   | 3  | 1996 |
| Sandy       | Martinez      | 174500   | 0  | 1998 |
| Sandy       | Martinez      | 220000   | 1  | 1999 |
| Sandy       | Martinez      | 318000   | 0  | 2000 |
| Sandy       | Martinez      | 320000   | 0  | 2001 |
| Tippy       | Martinez      | 440000   | 0  | 1985 |
| Tippy       | Martinez      | 487078   | 0  | 1986 |
| Tino        | Martinez      | 132500   | 16 | 1992 |
| Tino        | Martinez      | 287500   | 17 | 1993 |
| Tino        | Martinez      | 500000   | 20 | 1994 |
| Tino        | Martinez      | 1025000  | 31 | 1995 |
| Tino        | Martinez      | 2300000  | 25 | 1996 |
| Tino        | Martinez      | 4400000  | 44 | 1997 |
| Tino        | Martinez      | 4300000  | 28 | 1998 |
| Tino        | Martinez      | 4300000  | 28 | 1999 |
| Tino        | Martinez      | 4800000  | 16 | 2000 |
| Tino        | Martinez      | 6300000  | 34 | 2001 |
| Tom         | Martin        | 150000   | 0  | 1997 |
| Tom         | Martin        | 190000   | 0  | 1998 |
| Tom         | Martin        | 225000   | 0  | 1999 |
| Tom         | Martin        | 225000   | 0  | 2000 |
| John        | Marzano       | 77000    | 0  | 1988 |
| John        | Marzano       | 125000   | 0  | 1990 |
| John        | Marzano       | 105000   | 0  | 1991 |
| John        | Marzano       | 350000   | 0  | 1992 |
| John        | Marzano       | 175000   | 0  | 1996 |
| John        | Marzano       | 250000   | 1  | 1997 |
| John        | Marzano       | 300000   | 4  | 1998 |
| Onan        | Masaoka       | 200000   | 0  | 1999 |
| Onan        | Masaoka       | 230000   | 0  | 2000 |
| Damon       | Mashore       | 109000   | 3  | 1996 |
| Damon       | Mashore       | 154000   | 3  | 1997 |
| Damon       | Mashore       | 210000   | 2  | 1998 |
| Mike        | Mason         | 280000   | 0  | 1987 |
| Mike        | Mason         | 280000   | 0  | 1987 |
| Roger       | Mason         | 71500    | 0  | 1986 |
| Roger       | Mason         | 225000   | 0  | 1992 |
| Roger       | Mason         | 300000   | 0  | 1993 |
| Roger       | Mason         | 300000   | 0  | 1993 |
| Roger       | Mason         | 500000   | 0  | 1994 |
| Roger       | Mason         | 500000   | 0  | 1994 |
| Dan         | Masteller     | 109000   | 3  | 1995 |
| Ruben       | Mateo         | 200000   | 5  | 1999 |
| Ruben       | Mateo         | 230000   | 7  | 2000 |
| Ruben       | Mateo         | 300000   | 1  | 2001 |
| Greg        | Mathews       | 60000    | 0  | 1986 |
| Greg        | Mathews       | 100000   | 0  | 1987 |
| Greg        | Mathews       | 125000   | 0  | 1988 |
| Greg        | Mathews       | 125000   | 0  | 1990 |
| Greg        | Mathews       | 145000   | 0  | 1992 |
| Mike        | Matheny       | 109000   | 1  | 1994 |
| Mike        | Matheny       | 110000   | 0  | 1995 |
| Mike        | Matheny       | 150000   | 8  | 1996 |
| Mike        | Matheny       | 210000   | 4  | 1997 |
| Mike        | Matheny       | 800000   | 6  | 1998 |
| Mike        | Matheny       | 600000   | 3  | 1999 |
| Mike        | Matheny       | 750000   | 6  | 2000 |
| Mike        | Matheny       | 900000   | 7  | 2001 |
| Terry       | Mathews       | 125000   | 0  | 1992 |
| Terry       | Mathews       | 118000   | 0  | 1994 |
| Terry       | Mathews       | 134000   | 0  | 1995 |
| Terry       | Mathews       | 292500   | 0  | 1996 |
| Terry       | Mathews       | 292500   | 0  | 1996 |
| Terry       | Mathews       | 685000   | 0  | 1997 |
| Terry       | Mathews       | 865000   | 0  | 1998 |
| T. J.       | Mathews       | 109000   | 0  | 1995 |
| T. J.       | Mathews       | 130000   | 0  | 1996 |
| T. J.       | Mathews       | 240000   | 0  | 1997 |
| T. J.       | Mathews       | 240000   | 0  | 1997 |
| T. J.       | Mathews       | 315000   | 0  | 1998 |
| T. J.       | Mathews       | 750000   | 0  | 1999 |
| T. J.       | Mathews       | 1225000  | 0  | 2000 |
| T. J.       | Mathews       | 1900000  | 0  | 2001 |
| T. J.       | Mathews       | 1900000  | 0  | 2001 |
| Luis        | Matos         | 226000   | 4  | 2001 |
| Gary        | Matthews      | 600000   | 13 | 1985 |
| Gary        | Matthews      | 850000   | 21 | 1986 |
| Gary        | Matthews      | 225000   | 9  | 2001 |
| Gary        | Matthews      | 225000   | 5  | 2001 |
| Mike        | Matthews      | 225000   | 1  | 2001 |
| Don         | Mattingly     | 455000   | 35 | 1985 |
| Don         | Mattingly     | 1375000  | 31 | 1986 |
| Don         | Mattingly     | 1975000  | 30 | 1987 |
| Don         | Mattingly     | 2000000  | 18 | 1988 |
| Don         | Mattingly     | 2200000  | 23 | 1989 |
| Don         | Mattingly     | 2500000  | 5  | 1990 |
| Don         | Mattingly     | 3420000  | 9  | 1991 |
| Don         | Mattingly     | 3620000  | 14 | 1992 |
| Don         | Mattingly     | 3820000  | 17 | 1993 |
| Don         | Mattingly     | 4020000  | 6  | 1994 |
| Don         | Mattingly     | 4420000  | 7  | 1995 |
| Len         | Matuszek      | 185000   | 3  | 1985 |
| Len         | Matuszek      | 185000   | 2  | 1985 |
| Len         | Matuszek      | 220000   | 9  | 1986 |
| Len         | Matuszek      | 265000   | 0  | 1987 |
| Dave        | Maurer        | 202500   | 0  | 2001 |
| Tim         | Mauser        | 145000   | 0  | 1994 |
| Brian       | Maxcy         | 109000   | 0  | 1995 |
| Jason       | Maxwell       | 202000   | 1  | 2000 |
| Jason       | Maxwell       | 215000   | 1  | 2001 |
| Darrell     | May           | 150000   | 0  | 1997 |
| Derrick     | May           | 212500   | 10 | 1993 |
| Derrick     | May           | 300000   | 8  | 1994 |
| Derrick     | May           | 358334   | 8  | 1995 |
| Derrick     | May           | 358334   | 1  | 1995 |
| Derrick     | May           | 750000   | 5  | 1996 |
| Derrick     | May           | 300000   | 1  | 1997 |
| Derrick     | May           | 250000   | 5  | 1998 |
| Derrick     | May           | 200000   | 4  | 1999 |
| Brent       | Mayne         | 170000   | 0  | 1992 |
| Brent       | Mayne         | 225000   | 2  | 1993 |
| Brent       | Mayne         | 500000   | 2  | 1994 |
| Brent       | Mayne         | 675000   | 1  | 1995 |
| Brent       | Mayne         | 725000   | 1  | 1996 |
| Brent       | Mayne         | 225000   | 6  | 1997 |
| Brent       | Mayne         | 700000   | 3  | 1998 |
| Brent       | Mayne         | 750000   | 2  | 1999 |
| Brent       | Mayne         | 1750000  | 6  | 2000 |
| Brent       | Mayne         | 2150000  | 2  | 2001 |
| Brent       | Mayne         | 2150000  | 0  | 2001 |
| Joe         | Mays          | 200000   | 0  | 1999 |
| Joe         | Mays          | 240000   | 0  | 2000 |
| Joe         | Mays          | 260000   | 0  | 2001 |
| Lee         | Mazzilli      | 600000   | 1  | 1985 |
| Lee         | Mazzilli      | 600000   | 2  | 1986 |
| Lee         | Mazzilli      | 60000    | 2  | 1986 |
| Lee         | Mazzilli      | 600000   | 1  | 1986 |
| Lee         | Mazzilli      | 60000    | 1  | 1986 |
| Lee         | Mazzilli      | 62500    | 3  | 1987 |
| Lee         | Mazzilli      | 350000   | 0  | 1988 |
| Lee         | Mazzilli      | 350000   | 4  | 1989 |
| Lee         | Mazzilli      | 350000   | 2  | 1989 |
| Jamie       | McAndrew      | 109000   | 0  | 1995 |
| Jamie       | McAndrew      | 155000   | 0  | 1997 |
| Dave        | McCarty       | 130000   | 1  | 1994 |
| Dave        | McCarty       | 150000   | 0  | 1995 |
| Dave        | McCarty       | 150000   | 0  | 1995 |
| Dave        | McCarty       | 150000   | 6  | 1996 |
| Dave        | McCarty       | 325000   | 12 | 2000 |
| Dave        | McCarty       | 750000   | 7  | 2001 |
| Greg        | McCarthy      | 109000   | 0  | 1996 |
| Greg        | McCarthy      | 151000   | 0  | 1997 |
| Greg        | McCarthy      | 180000   | 0  | 1998 |
| Tom         | McCarthy      | 75000    | 0  | 1989 |
| Kirk        | McCaskill     | 60000    | 0  | 1985 |
| Kirk        | McCaskill     | 142000   | 0  | 1986 |
| Kirk        | McCaskill     | 232000   | 0  | 1987 |
| Kirk        | McCaskill     | 262000   | 0  | 1988 |
| Kirk        | McCaskill     | 460000   | 0  | 1989 |
| Kirk        | McCaskill     | 967500   | 0  | 1990 |
| Kirk        | McCaskill     | 2100000  | 0  | 1991 |
| Kirk        | McCaskill     | 2333333  | 0  | 1992 |
| Kirk        | McCaskill     | 2533333  | 0  | 1993 |
| Kirk        | McCaskill     | 2133334  | 0  | 1994 |
| Kirk        | McCaskill     | 940000   | 0  | 1995 |
| Kirk        | McCaskill     | 800000   | 0  | 1996 |
| Steve       | McCatty       | 520000   | 0  | 1985 |
| Lloyd       | McClendon     | 75000    | 3  | 1988 |
| Lloyd       | McClendon     | 91000    | 12 | 1989 |
| Lloyd       | McClendon     | 210000   | 1  | 1990 |
| Lloyd       | McClendon     | 210000   | 1  | 1990 |
| Lloyd       | McClendon     | 260000   | 7  | 1991 |
| Lloyd       | McClendon     | 525000   | 3  | 1992 |
| Lloyd       | McClendon     | 650000   | 2  | 1993 |
| Lloyd       | McClendon     | 650000   | 4  | 1994 |
| Paul        | McClellan     | 100000   | 0  | 1990 |
| Bob         | McClure       | 480000   | 0  | 1985 |
| Bob         | McClure       | 487500   | 0  | 1986 |
| Bob         | McClure       | 487500   | 0  | 1986 |
| Bob         | McClure       | 100000   | 0  | 1987 |
| Bob         | McClure       | 500000   | 0  | 1988 |
| Bob         | McClure       | 500000   | 0  | 1988 |
| Bob         | McClure       | 200000   | 0  | 1989 |
| Bob         | McClure       | 825000   | 0  | 1990 |
| Bob         | McClure       | 700000   | 0  | 1991 |
| Bob         | McClure       | 700000   | 0  | 1991 |
| Bob         | McClure       | 500000   | 0  | 1992 |
| Bob         | McClure       | 200000   | 0  | 1993 |
| Quinton     | McCracken     | 109000   | 0  | 1995 |
| Quinton     | McCracken     | 112000   | 3  | 1996 |
| Quinton     | McCracken     | 198000   | 3  | 1997 |
| Quinton     | McCracken     | 270000   | 7  | 1998 |
| Quinton     | McCracken     | 1850000  | 1  | 1999 |
| Quinton     | McCracken     | 1850000  | 0  | 2000 |
| Lance       | McCullers     | 72000    | 0  | 1986 |
| Lance       | McCullers     | 125000   | 0  | 1987 |
| Lance       | McCullers     | 190000   | 0  | 1988 |
| Lance       | McCullers     | 460000   | 0  | 1989 |
| Lance       | McCullers     | 650000   | 0  | 1990 |
| Lance       | McCullers     | 650000   | 0  | 1990 |
| Jeff        | McCurry       | 109000   | 0  | 1995 |
| Jeff        | McCurry       | 175000   | 0  | 1997 |
| Jeff        | McCurry       | 205000   | 0  | 1998 |
| Allen       | McDill        | 170000   | 0  | 1998 |
| Ben         | McDonald      | 241667   | 0  | 1990 |
| Ben         | McDonald      | 491667   | 0  | 1991 |
| Ben         | McDonald      | 500000   | 0  | 1992 |
| Ben         | McDonald      | 1250000  | 0  | 1993 |
| Ben         | McDonald      | 2675000  | 0  | 1994 |
| Ben         | McDonald      | 4500000  | 0  | 1995 |
| Ben         | McDonald      | 2000000  | 0  | 1996 |
| Ben         | McDonald      | 5000000  | 0  | 1997 |
| Jason       | McDonald      | 174000   | 1  | 1998 |
| Jason       | McDonald      | 222500   | 3  | 1999 |
| John        | McDonald      | 209000   | 0  | 2001 |
| Jack        | McDowell      | 62500    | 0  | 1988 |
| Jack        | McDowell      | 175000   | 0  | 1991 |
| Jack        | McDowell      | 1600000  | 0  | 1992 |
| Jack        | McDowell      | 4000000  | 0  | 1993 |
| Jack        | McDowell      | 5300000  | 0  | 1994 |
| Jack        | McDowell      | 5400000  | 0  | 1995 |
| Jack        | McDowell      | 4800000  | 0  | 1996 |
| Jack        | McDowell      | 4800000  | 0  | 1997 |
| Jack        | McDowell      | 1500000  | 0  | 1998 |
| Jack        | McDowell      | 500000   | 0  | 1999 |
| Oddibe      | McDowell      | 60000    | 18 | 1985 |
| Oddibe      | McDowell      | 135000   | 18 | 1986 |
| Oddibe      | McDowell      | 250000   | 6  | 1988 |
| Oddibe      | McDowell      | 375000   | 7  | 1989 |
| Oddibe      | McDowell      | 375000   | 3  | 1989 |
| Oddibe      | McDowell      | 690000   | 7  | 1990 |
| Roger       | McDowell      | 60000    | 0  | 1985 |
| Roger       | McDowell      | 185000   | 0  | 1986 |
| Roger       | McDowell      | 305000   | 0  | 1987 |
| Roger       | McDowell      | 615000   | 0  | 1988 |
| Roger       | McDowell      | 762000   | 0  | 1989 |
| Roger       | McDowell      | 762000   | 0  | 1989 |
| Roger       | McDowell      | 1400000  | 0  | 1990 |
| Roger       | McDowell      | 2000000  | 0  | 1991 |
| Roger       | McDowell      | 2000000  | 0  | 1991 |
| Roger       | McDowell      | 2200000  | 0  | 1992 |
| Roger       | McDowell      | 1350000  | 0  | 1993 |
| Roger       | McDowell      | 1350000  | 0  | 1994 |
| Roger       | McDowell      | 575000   | 0  | 1995 |
| Roger       | McDowell      | 300000   | 0  | 1995 |
| Roger       | McDowell      | 750000   | 0  | 1996 |
| Chuck       | McElroy       | 105000   | 0  | 1990 |
| Chuck       | McElroy       | 111000   | 0  | 1991 |
| Chuck       | McElroy       | 222000   | 0  | 1992 |
| Chuck       | McElroy       | 312500   | 0  | 1993 |
| Chuck       | McElroy       | 540000   | 0  | 1994 |
| Chuck       | McElroy       | 850000   | 0  | 1995 |
| Chuck       | McElroy       | 817000   | 0  | 1996 |
| Chuck       | McElroy       | 817000   | 0  | 1996 |
| Chuck       | McElroy       | 817000   | 0  | 1997 |
| Chuck       | McElroy       | 817000   | 0  | 1997 |
| Chuck       | McElroy       | 817000   | 0  | 1998 |
| Chuck       | McElroy       | 1050000  | 0  | 1999 |
| Chuck       | McElroy       | 1050000  | 0  | 1999 |
| Chuck       | McElroy       | 1450000  | 0  | 2000 |
| Chuck       | McElroy       | 1520000  | 0  | 2001 |
| Chuck       | McElroy       | 1520000  | 0  | 2001 |
| Joe         | McEwing       | 200000   | 9  | 1999 |
| Joe         | McEwing       | 252500   | 8  | 2001 |
| Andy        | McGaffigan    | 110000   | 0  | 1985 |
| Andy        | McGaffigan    | 180000   | 0  | 1986 |
| Andy        | McGaffigan    | 292500   | 0  | 1987 |
| Andy        | McGaffigan    | 500000   | 0  | 1988 |
| Andy        | McGaffigan    | 632500   | 0  | 1989 |
| Andy        | McGaffigan    | 506000   | 0  | 1990 |
| Andy        | McGaffigan    | 506000   | 0  | 1990 |
| Willie      | McGee         | 475000   | 10 | 1985 |
| Willie      | McGee         | 500000   | 7  | 1986 |
| Willie      | McGee         | 765000   | 11 | 1987 |
| Willie      | McGee         | 1200000  | 3  | 1988 |
| Willie      | McGee         | 1400000  | 3  | 1989 |
| Willie      | McGee         | 1500000  | 3  | 1990 |
| Willie      | McGee         | 1500000  | 0  | 1990 |
| Willie      | McGee         | 3562500  | 4  | 1991 |
| Willie      | McGee         | 3562500  | 1  | 1992 |
| Willie      | McGee         | 2312500  | 4  | 1993 |
| Willie      | McGee         | 3562500  | 5  | 1994 |
| Willie      | McGee         | 300000   | 2  | 1995 |
| Willie      | McGee         | 600000   | 5  | 1996 |
| Willie      | McGee         | 1300000  | 3  | 1997 |
| Willie      | McGee         | 1400000  | 3  | 1998 |
| Willie      | McGee         | 1000000  | 0  | 1999 |
| Kevin       | McGehee       | 109000   | 0  | 1993 |
| Kevin       | McGlinchy     | 200000   | 0  | 1999 |
| Kevin       | McGlinchy     | 242000   | 0  | 2000 |
| Scott       | McGregor      | 547143   | 0  | 1985 |
| Scott       | McGregor      | 911051   | 0  | 1986 |
| Scott       | McGregor      | 940016   | 0  | 1987 |
| Scott       | McGregor      | 1066171  | 0  | 1988 |
| Fred        | McGriff       | 62500    | 20 | 1987 |
| Fred        | McGriff       | 127500   | 34 | 1988 |
| Fred        | McGriff       | 300000   | 36 | 1989 |
| Fred        | McGriff       | 1450000  | 35 | 1990 |
| Fred        | McGriff       | 2750000  | 31 | 1991 |
| Fred        | McGriff       | 4075000  | 35 | 1992 |
| Fred        | McGriff       | 4300000  | 19 | 1993 |
| Fred        | McGriff       | 4300000  | 18 | 1993 |
| Fred        | McGriff       | 3775000  | 34 | 1994 |
| Fred        | McGriff       | 4275000  | 27 | 1995 |
| Fred        | McGriff       | 5050000  | 28 | 1996 |
| Fred        | McGriff       | 5500000  | 22 | 1997 |
